source_file,source_sheet,source_cell,source_row_offset,source_col_offset,destination_file,destination_sheet,destination_cell,destination_row_offset,destination_col_offset
src.xlsx,Sheet1,B258,0,-3,dst.xlsx,Sheet1,D442,0,-1
src.xlsx,Sheet1,D213,-1,-1,dst.xlsx,Sheet1,H281,0,-3
src.xlsx,Sheet1,D642,2,-3,dst.xlsx,Sheet1,D166,-1,0
src.xlsx,Sheet1,I263,1,3,dst.xlsx,Sheet1,F567,2,2
src.xlsx,Sheet1,J983,1,3,dst.xlsx,Sheet1,G916,-1,0
src.xlsx,Sheet1,C495,-1,0,dst.xlsx,Sheet1,G923,3,1
src.xlsx,Sheet1,I15,0,3,dst.xlsx,Sheet1,G302,-3,1
src.xlsx,Sheet1,F699,3,3,dst.xlsx,Sheet1,B309,3,-1
src.xlsx,Sheet1,G951,-1,-1,dst.xlsx,Sheet1,D584,-1,-3
src.xlsx,Sheet1,G905,0,0,dst.xlsx,Sheet1,J274,0,-1
src.xlsx,Sheet1,B959,0,1,dst.xlsx,Sheet1,B911,2,-3
src.xlsx,Sheet1,C446,-2,3,dst.xlsx,Sheet1,F934,0,3
src.xlsx,Sheet1,B655,-2,2,dst.xlsx,Sheet1,F300,2,1
src.xlsx,Sheet1,D745,-2,-1,dst.xlsx,Sheet1,I823,1,-2
src.xlsx,Sheet1,B361,-2,2,dst.xlsx,Sheet1,F8,-3,3
src.xlsx,Sheet1,D125,0,-3,dst.xlsx,Sheet1,F254,3,3
src.xlsx,Sheet1,G708,-2,2,dst.xlsx,Sheet1,E989,2,1
src.xlsx,Sheet1,A703,0,-1,dst.xlsx,Sheet1,C584,-3,-2
src.xlsx,Sheet1,A510,-2,-1,dst.xlsx,Sheet1,G807,-3,2
src.xlsx,Sheet1,G480,-3,2,dst.xlsx,Sheet1,D1000,-2,-3
src.xlsx,Sheet1,F157,-3,-3,dst.xlsx,Sheet1,H465,1,0
src.xlsx,Sheet1,E708,0,-2,dst.xlsx,Sheet1,F497,1,0
src.xlsx,Sheet1,F583,3,-2,dst.xlsx,Sheet1,C854,-3,-1
src.xlsx,Sheet1,A753,-3,1,dst.xlsx,Sheet1,A91,-3,-3
src.xlsx,Sheet1,C887,1,-3,dst.xlsx,Sheet1,D85,0,-1
src.xlsx,Sheet1,E161,2,3,dst.xlsx,Sheet1,A449,3,3
src.xlsx,Sheet1,G806,-3,-1,dst.xlsx,Sheet1,E434,-1,0
src.xlsx,Sheet1,I761,0,-2,dst.xlsx,Sheet1,I578,-1,-3
src.xlsx,Sheet1,E392,0,2,dst.xlsx,Sheet1,C875,0,-3
src.xlsx,Sheet1,D935,0,3,dst.xlsx,Sheet1,C535,1,2
src.xlsx,Sheet1,I877,0,-3,dst.xlsx,Sheet1,B615,2,0
src.xlsx,Sheet1,I910,0,3,dst.xlsx,Sheet1,D172,-2,1
src.xlsx,Sheet1,H378,-1,-3,dst.xlsx,Sheet1,F832,0,-2
src.xlsx,Sheet1,C47,-3,-3,dst.xlsx,Sheet1,I772,-3,0
src.xlsx,Sheet1,E998,-1,1,dst.xlsx,Sheet1,F890,1,0
src.xlsx,Sheet1,C48,-1,0,dst.xlsx,Sheet1,J797,2,3
src.xlsx,Sheet1,D157,-1,2,dst.xlsx,Sheet1,G341,-3,0
src.xlsx,Sheet1,J720,-1,2,dst.xlsx,Sheet1,B959,1,0
src.xlsx,Sheet1,D193,3,-2,dst.xlsx,Sheet1,B743,-2,-1
src.xlsx,Sheet1,G813,3,2,dst.xlsx,Sheet1,B797,0,3
src.xlsx,Sheet1,F395,0,1,dst.xlsx,Sheet1,J97,-1,-3
src.xlsx,Sheet1,E135,1,2,dst.xlsx,Sheet1,F268,2,3
src.xlsx,Sheet1,B965,-2,3,dst.xlsx,Sheet1,C260,-3,1
src.xlsx,Sheet1,G81,-3,3,dst.xlsx,Sheet1,J456,1,3
src.xlsx,Sheet1,A993,0,-3,dst.xlsx,Sheet1,G100,-1,3
src.xlsx,Sheet1,D583,-2,2,dst.xlsx,Sheet1,B824,2,1
src.xlsx,Sheet1,D636,3,-1,dst.xlsx,Sheet1,A494,1,-2
src.xlsx,Sheet1,G685,1,3,dst.xlsx,Sheet1,F362,3,-1
src.xlsx,Sheet1,B102,-2,2,dst.xlsx,Sheet1,F183,-1,0
src.xlsx,Sheet1,D796,0,3,dst.xlsx,Sheet1,J172,3,2
src.xlsx,Sheet1,E230,3,2,dst.xlsx,Sheet1,A961,2,-1
src.xlsx,Sheet1,B674,-1,3,dst.xlsx,Sheet1,A367,0,0
src.xlsx,Sheet1,E850,2,3,dst.xlsx,Sheet1,A109,2,1
src.xlsx,Sheet1,F341,2,1,dst.xlsx,Sheet1,E277,-1,1
src.xlsx,Sheet1,D448,1,-1,dst.xlsx,Sheet1,D83,-3,-1
src.xlsx,Sheet1,B186,0,1,dst.xlsx,Sheet1,B894,-2,1
src.xlsx,Sheet1,B554,1,2,dst.xlsx,Sheet1,A684,2,3
src.xlsx,Sheet1,F76,3,1,dst.xlsx,Sheet1,I425,1,-3
src.xlsx,Sheet1,I536,0,1,dst.xlsx,Sheet1,G750,1,-3
src.xlsx,Sheet1,F833,-3,-3,dst.xlsx,Sheet1,J226,-1,-3
src.xlsx,Sheet1,D751,1,3,dst.xlsx,Sheet1,G53,0,3
src.xlsx,Sheet1,B896,1,-2,dst.xlsx,Sheet1,I326,0,1
src.xlsx,Sheet1,J237,-3,-1,dst.xlsx,Sheet1,A898,-1,-2
src.xlsx,Sheet1,J52,2,-3,dst.xlsx,Sheet1,D980,1,-1
src.xlsx,Sheet1,C50,-2,-3,dst.xlsx,Sheet1,E588,2,3
src.xlsx,Sheet1,E347,3,2,dst.xlsx,Sheet1,G216,0,2
src.xlsx,Sheet1,E418,1,0,dst.xlsx,Sheet1,C429,-3,0
src.xlsx,Sheet1,H777,-1,-1,dst.xlsx,Sheet1,J159,0,2
src.xlsx,Sheet1,C271,-1,0,dst.xlsx,Sheet1,C242,-3,-3
src.xlsx,Sheet1,C495,3,0,dst.xlsx,Sheet1,J327,-2,3
src.xlsx,Sheet1,F782,1,3,dst.xlsx,Sheet1,H278,-2,3
src.xlsx,Sheet1,G392,0,0,dst.xlsx,Sheet1,G459,-3,0
src.xlsx,Sheet1,F542,0,-2,dst.xlsx,Sheet1,H643,1,-1
src.xlsx,Sheet1,F109,-1,2,dst.xlsx,Sheet1,G500,3,-1
src.xlsx,Sheet1,F461,-3,-1,dst.xlsx,Sheet1,J628,1,1
src.xlsx,Sheet1,A517,2,-1,dst.xlsx,Sheet1,C157,3,-2
src.xlsx,Sheet1,D689,0,3,dst.xlsx,Sheet1,H328,3,-2
src.xlsx,Sheet1,J934,1,3,dst.xlsx,Sheet1,A384,-1,-3
src.xlsx,Sheet1,F226,-3,3,dst.xlsx,Sheet1,E531,1,0
src.xlsx,Sheet1,G524,-3,2,dst.xlsx,Sheet1,I159,-1,-2
src.xlsx,Sheet1,A35,-3,2,dst.xlsx,Sheet1,A850,1,0
src.xlsx,Sheet1,H581,1,-1,dst.xlsx,Sheet1,D936,-2,-1
src.xlsx,Sheet1,G379,-3,2,dst.xlsx,Sheet1,J164,2,-1
src.xlsx,Sheet1,H458,-3,-2,dst.xlsx,Sheet1,H342,-1,2
src.xlsx,Sheet1,A623,-3,-3,dst.xlsx,Sheet1,F641,-3,1
src.xlsx,Sheet1,A618,-1,1,dst.xlsx,Sheet1,B226,1,-3
src.xlsx,Sheet1,G422,0,1,dst.xlsx,Sheet1,I762,-2,0
src.xlsx,Sheet1,H446,-1,-3,dst.xlsx,Sheet1,G889,2,-3
src.xlsx,Sheet1,E881,0,0,dst.xlsx,Sheet1,H284,-1,3
src.xlsx,Sheet1,D645,-3,-3,dst.xlsx,Sheet1,I510,1,1
src.xlsx,Sheet1,J609,0,1,dst.xlsx,Sheet1,E645,0,-2
src.xlsx,Sheet1,B487,-2,0,dst.xlsx,Sheet1,J648,-3,-1
src.xlsx,Sheet1,J670,0,-1,dst.xlsx,Sheet1,A149,2,2
src.xlsx,Sheet1,C181,-2,0,dst.xlsx,Sheet1,C543,-2,1
src.xlsx,Sheet1,F53,-1,2,dst.xlsx,Sheet1,B913,-3,-2
src.xlsx,Sheet1,F586,1,-2,dst.xlsx,Sheet1,H377,-1,3
src.xlsx,Sheet1,H147,0,-3,dst.xlsx,Sheet1,J725,0,-1
src.xlsx,Sheet1,J239,1,-1,dst.xlsx,Sheet1,J183,-1,-1
src.xlsx,Sheet1,I89,2,-2,dst.xlsx,Sheet1,C199,3,-1
src.xlsx,Sheet1,I842,-2,3,dst.xlsx,Sheet1,E107,3,-1
src.xlsx,Sheet1,G449,-1,-2,dst.xlsx,Sheet1,H320,0,2
src.xlsx,Sheet1,B580,-1,2,dst.xlsx,Sheet1,J870,-3,3
src.xlsx,Sheet1,I414,1,3,dst.xlsx,Sheet1,H415,2,-1
src.xlsx,Sheet1,F351,3,0,dst.xlsx,Sheet1,D162,1,-2
src.xlsx,Sheet1,G914,2,-1,dst.xlsx,Sheet1,F686,0,1
src.xlsx,Sheet1,H501,2,1,dst.xlsx,Sheet1,H718,1,-3
src.xlsx,Sheet1,H373,-2,2,dst.xlsx,Sheet1,D987,3,2
src.xlsx,Sheet1,I556,0,1,dst.xlsx,Sheet1,G225,3,0
src.xlsx,Sheet1,F386,-2,-2,dst.xlsx,Sheet1,I276,1,3
src.xlsx,Sheet1,H213,-2,-1,dst.xlsx,Sheet1,G383,-2,2
src.xlsx,Sheet1,E690,1,0,dst.xlsx,Sheet1,I726,-3,2
src.xlsx,Sheet1,I994,3,0,dst.xlsx,Sheet1,D946,-3,2
src.xlsx,Sheet1,J166,-1,1,dst.xlsx,Sheet1,D714,-1,-3
src.xlsx,Sheet1,H134,-2,-2,dst.xlsx,Sheet1,J510,2,2
src.xlsx,Sheet1,E486,-3,-2,dst.xlsx,Sheet1,A467,3,0
src.xlsx,Sheet1,G445,3,-1,dst.xlsx,Sheet1,E625,-1,0
src.xlsx,Sheet1,F881,-1,1,dst.xlsx,Sheet1,H151,-1,-3
src.xlsx,Sheet1,H885,1,0,dst.xlsx,Sheet1,I501,-2,-3
src.xlsx,Sheet1,J542,3,0,dst.xlsx,Sheet1,G948,3,3
src.xlsx,Sheet1,B681,-3,-2,dst.xlsx,Sheet1,A556,1,2
src.xlsx,Sheet1,B933,3,3,dst.xlsx,Sheet1,B944,-1,3
src.xlsx,Sheet1,H382,0,0,dst.xlsx,Sheet1,B652,-3,-3
src.xlsx,Sheet1,I102,-2,-3,dst.xlsx,Sheet1,H390,3,1
src.xlsx,Sheet1,F219,3,-3,dst.xlsx,Sheet1,F211,2,-3
src.xlsx,Sheet1,C645,-1,3,dst.xlsx,Sheet1,J355,-1,-2
src.xlsx,Sheet1,J10,3,3,dst.xlsx,Sheet1,E160,0,2
src.xlsx,Sheet1,F771,3,3,dst.xlsx,Sheet1,J46,3,2
src.xlsx,Sheet1,C817,-1,2,dst.xlsx,Sheet1,F795,2,1
src.xlsx,Sheet1,C750,-2,-3,dst.xlsx,Sheet1,D732,-2,-3
src.xlsx,Sheet1,J937,-3,-3,dst.xlsx,Sheet1,I963,1,3
src.xlsx,Sheet1,J509,2,-2,dst.xlsx,Sheet1,E911,-3,3
src.xlsx,Sheet1,A432,3,-2,dst.xlsx,Sheet1,J684,-3,1
src.xlsx,Sheet1,D823,-3,0,dst.xlsx,Sheet1,D729,3,0
src.xlsx,Sheet1,C847,3,0,dst.xlsx,Sheet1,B332,-2,-1
src.xlsx,Sheet1,D780,2,0,dst.xlsx,Sheet1,G104,3,1
src.xlsx,Sheet1,J999,1,-1,dst.xlsx,Sheet1,J56,-1,1
src.xlsx,Sheet1,C362,-2,-3,dst.xlsx,Sheet1,E179,-2,3
src.xlsx,Sheet1,J143,0,-1,dst.xlsx,Sheet1,A635,3,-2
src.xlsx,Sheet1,D74,-2,-1,dst.xlsx,Sheet1,A193,2,2
src.xlsx,Sheet1,D809,-2,2,dst.xlsx,Sheet1,F749,2,1
src.xlsx,Sheet1,D48,1,-3,dst.xlsx,Sheet1,B694,1,-2
src.xlsx,Sheet1,B656,-1,1,dst.xlsx,Sheet1,F446,-2,2
src.xlsx,Sheet1,C239,0,1,dst.xlsx,Sheet1,H402,1,3
src.xlsx,Sheet1,G178,-3,0,dst.xlsx,Sheet1,G389,2,1
src.xlsx,Sheet1,C396,-3,0,dst.xlsx,Sheet1,F379,-1,-3
src.xlsx,Sheet1,E120,2,-3,dst.xlsx,Sheet1,I889,2,-2
src.xlsx,Sheet1,B603,-3,-1,dst.xlsx,Sheet1,C139,2,-2
src.xlsx,Sheet1,A707,0,3,dst.xlsx,Sheet1,E325,1,-3
src.xlsx,Sheet1,H128,1,3,dst.xlsx,Sheet1,I661,3,1
src.xlsx,Sheet1,E974,3,-1,dst.xlsx,Sheet1,C107,-1,3
src.xlsx,Sheet1,G822,-3,-1,dst.xlsx,Sheet1,J492,1,1
src.xlsx,Sheet1,E735,-2,-3,dst.xlsx,Sheet1,J665,2,2
src.xlsx,Sheet1,B813,-1,2,dst.xlsx,Sheet1,G468,-2,-3
src.xlsx,Sheet1,I247,1,1,dst.xlsx,Sheet1,F179,0,3
src.xlsx,Sheet1,F852,0,-2,dst.xlsx,Sheet1,C913,-3,3
src.xlsx,Sheet1,I691,-3,0,dst.xlsx,Sheet1,H815,-2,3
src.xlsx,Sheet1,H374,2,1,dst.xlsx,Sheet1,I807,-1,2
src.xlsx,Sheet1,B178,3,1,dst.xlsx,Sheet1,B782,-3,1
src.xlsx,Sheet1,D319,2,-3,dst.xlsx,Sheet1,A446,-2,-3
src.xlsx,Sheet1,A392,0,3,dst.xlsx,Sheet1,E580,-3,0
src.xlsx,Sheet1,C943,3,1,dst.xlsx,Sheet1,B443,-3,-1
src.xlsx,Sheet1,H696,-1,0,dst.xlsx,Sheet1,I263,-2,0
src.xlsx,Sheet1,A272,0,0,dst.xlsx,Sheet1,C881,-3,1
src.xlsx,Sheet1,G523,-3,1,dst.xlsx,Sheet1,F414,-3,-3
src.xlsx,Sheet1,E980,-2,-2,dst.xlsx,Sheet1,H789,1,1
src.xlsx,Sheet1,C17,3,0,dst.xlsx,Sheet1,E233,-2,0
src.xlsx,Sheet1,I150,3,0,dst.xlsx,Sheet1,C779,-3,1
src.xlsx,Sheet1,I726,0,3,dst.xlsx,Sheet1,G579,-3,1
src.xlsx,Sheet1,B99,-1,0,dst.xlsx,Sheet1,D632,3,0
src.xlsx,Sheet1,H615,-2,-1,dst.xlsx,Sheet1,H577,3,-2
src.xlsx,Sheet1,G573,1,-2,dst.xlsx,Sheet1,I265,-3,3
src.xlsx,Sheet1,G279,-1,3,dst.xlsx,Sheet1,G271,2,-3
src.xlsx,Sheet1,H675,2,3,dst.xlsx,Sheet1,F295,2,-1
src.xlsx,Sheet1,J559,-2,2,dst.xlsx,Sheet1,H783,-3,3
src.xlsx,Sheet1,B439,2,-2,dst.xlsx,Sheet1,F818,-2,-3
src.xlsx,Sheet1,G836,0,-3,dst.xlsx,Sheet1,E877,0,-3
src.xlsx,Sheet1,H514,-2,-2,dst.xlsx,Sheet1,C760,-3,-1
src.xlsx,Sheet1,J18,3,3,dst.xlsx,Sheet1,G556,-3,-2
src.xlsx,Sheet1,D381,-2,0,dst.xlsx,Sheet1,B693,-1,-3
src.xlsx,Sheet1,H236,-2,1,dst.xlsx,Sheet1,G695,-2,0
src.xlsx,Sheet1,B324,0,3,dst.xlsx,Sheet1,J476,-1,3
src.xlsx,Sheet1,F942,-3,-2,dst.xlsx,Sheet1,H727,3,1
src.xlsx,Sheet1,G906,0,-1,dst.xlsx,Sheet1,E27,-1,2
src.xlsx,Sheet1,C502,1,0,dst.xlsx,Sheet1,J485,-3,-1
src.xlsx,Sheet1,G845,0,-1,dst.xlsx,Sheet1,D551,3,3
src.xlsx,Sheet1,D967,-1,-2,dst.xlsx,Sheet1,J387,-2,-3
src.xlsx,Sheet1,F122,3,0,dst.xlsx,Sheet1,F441,-3,-1
src.xlsx,Sheet1,B398,3,-1,dst.xlsx,Sheet1,E199,-3,1
src.xlsx,Sheet1,J820,3,-2,dst.xlsx,Sheet1,A169,2,-2
src.xlsx,Sheet1,D227,0,1,dst.xlsx,Sheet1,A863,2,2
src.xlsx,Sheet1,B166,-2,3,dst.xlsx,Sheet1,B227,3,-1
src.xlsx,Sheet1,H445,-1,-3,dst.xlsx,Sheet1,I604,-2,3
src.xlsx,Sheet1,I532,0,-3,dst.xlsx,Sheet1,F174,2,3
src.xlsx,Sheet1,C378,-3,1,dst.xlsx,Sheet1,F638,3,2
src.xlsx,Sheet1,J25,0,3,dst.xlsx,Sheet1,C400,2,-3
src.xlsx,Sheet1,F155,-1,-3,dst.xlsx,Sheet1,I187,-2,-3
src.xlsx,Sheet1,E792,-2,-1,dst.xlsx,Sheet1,B437,3,0
src.xlsx,Sheet1,I743,3,0,dst.xlsx,Sheet1,B448,-3,0
src.xlsx,Sheet1,A392,-1,-2,dst.xlsx,Sheet1,G309,3,-2
src.xlsx,Sheet1,J764,0,-2,dst.xlsx,Sheet1,B955,3,-3
src.xlsx,Sheet1,D879,1,0,dst.xlsx,Sheet1,F3,0,0
src.xlsx,Sheet1,B214,-2,2,dst.xlsx,Sheet1,H215,3,1
src.xlsx,Sheet1,G688,-3,2,dst.xlsx,Sheet1,J276,0,0
src.xlsx,Sheet1,C320,-3,2,dst.xlsx,Sheet1,B234,1,-2
src.xlsx,Sheet1,H515,1,-2,dst.xlsx,Sheet1,B352,-2,3
src.xlsx,Sheet1,E607,1,-2,dst.xlsx,Sheet1,E666,1,0
src.xlsx,Sheet1,J717,2,-2,dst.xlsx,Sheet1,I90,1,2
src.xlsx,Sheet1,B860,-3,-2,dst.xlsx,Sheet1,I165,3,3
src.xlsx,Sheet1,A736,0,-2,dst.xlsx,Sheet1,E878,-1,0
src.xlsx,Sheet1,F732,3,1,dst.xlsx,Sheet1,H331,0,1
src.xlsx,Sheet1,A250,3,-1,dst.xlsx,Sheet1,D741,3,2
src.xlsx,Sheet1,A591,2,0,dst.xlsx,Sheet1,C459,-3,-2
src.xlsx,Sheet1,A338,-1,-3,dst.xlsx,Sheet1,B817,-3,2
src.xlsx,Sheet1,B525,-2,0,dst.xlsx,Sheet1,H816,-2,1
src.xlsx,Sheet1,B712,-3,-2,dst.xlsx,Sheet1,E967,3,0
src.xlsx,Sheet1,G283,3,-3,dst.xlsx,Sheet1,J956,1,-2
src.xlsx,Sheet1,H649,3,-1,dst.xlsx,Sheet1,F464,3,-2
src.xlsx,Sheet1,A120,1,1,dst.xlsx,Sheet1,A703,1,2
src.xlsx,Sheet1,H40,1,-1,dst.xlsx,Sheet1,B15,1,-3
src.xlsx,Sheet1,H245,2,1,dst.xlsx,Sheet1,G246,2,2
src.xlsx,Sheet1,B639,-3,-3,dst.xlsx,Sheet1,A874,0,2
src.xlsx,Sheet1,B971,-3,-3,dst.xlsx,Sheet1,I579,1,2
src.xlsx,Sheet1,J746,3,-1,dst.xlsx,Sheet1,E87,0,0
src.xlsx,Sheet1,C660,2,0,dst.xlsx,Sheet1,G289,-3,3
src.xlsx,Sheet1,C821,3,1,dst.xlsx,Sheet1,E482,2,-2
src.xlsx,Sheet1,G618,2,-1,dst.xlsx,Sheet1,F483,2,1
src.xlsx,Sheet1,A101,2,1,dst.xlsx,Sheet1,F623,2,-3
src.xlsx,Sheet1,C31,-2,-2,dst.xlsx,Sheet1,B635,1,1
src.xlsx,Sheet1,F755,-3,2,dst.xlsx,Sheet1,E724,0,-2
src.xlsx,Sheet1,E414,3,2,dst.xlsx,Sheet1,I296,2,-3
src.xlsx,Sheet1,B129,3,-1,dst.xlsx,Sheet1,E262,2,3
src.xlsx,Sheet1,E861,-2,-3,dst.xlsx,Sheet1,G10,1,0
src.xlsx,Sheet1,A785,-3,-2,dst.xlsx,Sheet1,B383,3,3
src.xlsx,Sheet1,F377,3,3,dst.xlsx,Sheet1,H601,1,1
src.xlsx,Sheet1,F114,-3,-1,dst.xlsx,Sheet1,C577,-2,0
src.xlsx,Sheet1,J364,1,3,dst.xlsx,Sheet1,I582,1,2
src.xlsx,Sheet1,C964,1,2,dst.xlsx,Sheet1,F365,3,-3
src.xlsx,Sheet1,E968,0,0,dst.xlsx,Sheet1,I959,-2,-3
src.xlsx,Sheet1,G396,1,-3,dst.xlsx,Sheet1,B954,-3,2
src.xlsx,Sheet1,C253,-1,2,dst.xlsx,Sheet1,I253,-3,3
src.xlsx,Sheet1,B987,1,1,dst.xlsx,Sheet1,I260,0,-1
src.xlsx,Sheet1,F983,-1,-2,dst.xlsx,Sheet1,G736,0,-1
src.xlsx,Sheet1,I897,-2,0,dst.xlsx,Sheet1,H606,-2,-1
src.xlsx,Sheet1,E118,3,1,dst.xlsx,Sheet1,E548,3,-2
src.xlsx,Sheet1,A943,1,-2,dst.xlsx,Sheet1,J75,-2,-2
src.xlsx,Sheet1,C677,-3,2,dst.xlsx,Sheet1,A224,1,2
src.xlsx,Sheet1,F171,2,-3,dst.xlsx,Sheet1,C227,1,-1
src.xlsx,Sheet1,E912,1,0,dst.xlsx,Sheet1,I735,-3,1
src.xlsx,Sheet1,H767,1,2,dst.xlsx,Sheet1,H364,0,-1
src.xlsx,Sheet1,B473,-2,-3,dst.xlsx,Sheet1,G838,0,3
src.xlsx,Sheet1,F456,1,3,dst.xlsx,Sheet1,J87,-2,0
src.xlsx,Sheet1,B664,3,-3,dst.xlsx,Sheet1,G47,-3,-2
src.xlsx,Sheet1,I464,3,0,dst.xlsx,Sheet1,J202,1,-3
src.xlsx,Sheet1,A181,-3,3,dst.xlsx,Sheet1,B166,2,0
src.xlsx,Sheet1,H848,0,1,dst.xlsx,Sheet1,G65,0,-3
src.xlsx,Sheet1,I394,-2,1,dst.xlsx,Sheet1,F874,-2,3
src.xlsx,Sheet1,J9,3,-3,dst.xlsx,Sheet1,G784,-2,-2
src.xlsx,Sheet1,H4,2,3,dst.xlsx,Sheet1,B333,-1,-2
src.xlsx,Sheet1,I84,-1,-3,dst.xlsx,Sheet1,H550,0,-3
src.xlsx,Sheet1,B206,-3,0,dst.xlsx,Sheet1,B782,-3,3
src.xlsx,Sheet1,D734,0,0,dst.xlsx,Sheet1,J513,2,-3
src.xlsx,Sheet1,G113,-2,1,dst.xlsx,Sheet1,J278,-1,1
src.xlsx,Sheet1,J26,1,3,dst.xlsx,Sheet1,E475,3,-1
src.xlsx,Sheet1,H293,-1,1,dst.xlsx,Sheet1,F379,2,-2
src.xlsx,Sheet1,I624,-1,0,dst.xlsx,Sheet1,E920,-2,-2
src.xlsx,Sheet1,I102,1,1,dst.xlsx,Sheet1,D358,2,0
src.xlsx,Sheet1,C869,2,-3,dst.xlsx,Sheet1,D11,2,0
src.xlsx,Sheet1,F675,1,0,dst.xlsx,Sheet1,J580,3,3
src.xlsx,Sheet1,A747,0,1,dst.xlsx,Sheet1,H417,-2,1
src.xlsx,Sheet1,H225,3,1,dst.xlsx,Sheet1,C228,-3,-1
src.xlsx,Sheet1,J168,-3,3,dst.xlsx,Sheet1,G794,-1,0
src.xlsx,Sheet1,C138,-3,-2,dst.xlsx,Sheet1,I996,-1,1
src.xlsx,Sheet1,H354,-1,3,dst.xlsx,Sheet1,B398,0,2
src.xlsx,Sheet1,F838,-2,-2,dst.xlsx,Sheet1,C913,-3,-1
src.xlsx,Sheet1,I692,-1,-2,dst.xlsx,Sheet1,B680,3,2
src.xlsx,Sheet1,A212,1,0,dst.xlsx,Sheet1,J21,-1,3
src.xlsx,Sheet1,G992,3,-1,dst.xlsx,Sheet1,J876,0,1
src.xlsx,Sheet1,B589,3,2,dst.xlsx,Sheet1,F357,1,-1
src.xlsx,Sheet1,E868,3,-3,dst.xlsx,Sheet1,I864,2,-1
src.xlsx,Sheet1,G23,1,-2,dst.xlsx,Sheet1,A160,0,1
src.xlsx,Sheet1,I180,-1,-1,dst.xlsx,Sheet1,G925,3,0
src.xlsx,Sheet1,F31,0,0,dst.xlsx,Sheet1,E999,2,3
src.xlsx,Sheet1,J483,-1,1,dst.xlsx,Sheet1,H929,0,-3
src.xlsx,Sheet1,B824,2,-2,dst.xlsx,Sheet1,G861,-1,1
src.xlsx,Sheet1,J71,-2,2,dst.xlsx,Sheet1,F626,2,-3
src.xlsx,Sheet1,E976,2,0,dst.xlsx,Sheet1,C766,-1,1
src.xlsx,Sheet1,F613,0,2,dst.xlsx,Sheet1,F962,-3,-1
src.xlsx,Sheet1,J459,2,1,dst.xlsx,Sheet1,E270,-1,-1
src.xlsx,Sheet1,J346,-1,-1,dst.xlsx,Sheet1,J912,0,1
src.xlsx,Sheet1,B234,-2,2,dst.xlsx,Sheet1,C740,3,-1
src.xlsx,Sheet1,D559,1,0,dst.xlsx,Sheet1,C263,0,-1
src.xlsx,Sheet1,B186,1,3,dst.xlsx,Sheet1,J804,-2,3
src.xlsx,Sheet1,D837,2,-2,dst.xlsx,Sheet1,A922,2,-3
src.xlsx,Sheet1,B866,-3,1,dst.xlsx,Sheet1,H764,-2,-1
src.xlsx,Sheet1,E903,3,-1,dst.xlsx,Sheet1,J633,-3,-1
src.xlsx,Sheet1,E535,-3,1,dst.xlsx,Sheet1,I881,3,1
src.xlsx,Sheet1,B732,3,-3,dst.xlsx,Sheet1,I60,2,-2
src.xlsx,Sheet1,E660,3,-3,dst.xlsx,Sheet1,G629,-3,1
src.xlsx,Sheet1,J991,-2,-2,dst.xlsx,Sheet1,F740,2,0
src.xlsx,Sheet1,C392,-2,0,dst.xlsx,Sheet1,J881,-2,-3
src.xlsx,Sheet1,J344,-2,-1,dst.xlsx,Sheet1,J960,0,-1
src.xlsx,Sheet1,G985,-1,0,dst.xlsx,Sheet1,C613,3,-1
src.xlsx,Sheet1,A552,-3,0,dst.xlsx,Sheet1,F60,1,2
src.xlsx,Sheet1,E495,0,3,dst.xlsx,Sheet1,J885,2,3
src.xlsx,Sheet1,G700,3,-2,dst.xlsx,Sheet1,G185,-2,-2
src.xlsx,Sheet1,H6,-1,3,dst.xlsx,Sheet1,D922,-3,2
src.xlsx,Sheet1,A572,2,3,dst.xlsx,Sheet1,F465,-2,3
src.xlsx,Sheet1,B427,2,3,dst.xlsx,Sheet1,I985,-2,-3
src.xlsx,Sheet1,J710,3,3,dst.xlsx,Sheet1,H285,-3,2
src.xlsx,Sheet1,H196,-1,-2,dst.xlsx,Sheet1,C976,2,2
src.xlsx,Sheet1,H754,-1,-2,dst.xlsx,Sheet1,J383,0,-1
src.xlsx,Sheet1,C971,2,2,dst.xlsx,Sheet1,A660,2,-3
src.xlsx,Sheet1,C437,3,-1,dst.xlsx,Sheet1,J290,2,3
src.xlsx,Sheet1,C946,-3,1,dst.xlsx,Sheet1,J73,-3,1
src.xlsx,Sheet1,C739,-2,-3,dst.xlsx,Sheet1,G171,3,3
src.xlsx,Sheet1,G648,-3,3,dst.xlsx,Sheet1,J117,-2,2
src.xlsx,Sheet1,C400,1,0,dst.xlsx,Sheet1,A969,0,1
src.xlsx,Sheet1,C274,2,-3,dst.xlsx,Sheet1,A405,0,3
src.xlsx,Sheet1,I909,-3,1,dst.xlsx,Sheet1,E176,1,3
src.xlsx,Sheet1,C109,-1,3,dst.xlsx,Sheet1,I225,1,-2
src.xlsx,Sheet1,D803,2,-1,dst.xlsx,Sheet1,G390,-2,2
src.xlsx,Sheet1,C44,-3,-3,dst.xlsx,Sheet1,J133,-2,-2
src.xlsx,Sheet1,I748,1,-1,dst.xlsx,Sheet1,F787,-2,2
src.xlsx,Sheet1,C788,1,-3,dst.xlsx,Sheet1,E329,0,-2
src.xlsx,Sheet1,A547,-1,3,dst.xlsx,Sheet1,A493,1,-3
src.xlsx,Sheet1,C321,3,-3,dst.xlsx,Sheet1,A524,-2,-3
